Date/Time,Electricity:Facility,Fans:Electricity,Cooling:Electricity,Heating:Electricity,InteriorLights:Electricity,InteriorEquipment:Electricity,Gas:Facility,Heating:Gas,InteriorEquipment:Gas,Water Heater:WaterSystems:Gas
 04/22  04:00:00,971.864071695,96.2167197752,568.75418173,0.0,55.6251445156,113.312780494,454.901438833,431.841757607,5.66466996096,17.3950112652
 04/22  05:00:00,965.849432267,96.2167197752,562.408449893,0.0,55.6251445156,113.312780494,453.286580192,430.418506024,14.1616749024,8.70639926529
 04/22  06:00:00,1017.38521785,96.2167197752,551.741216186,0.0,65.1572554096,176.889270242,412.577047553,366.857850588,28.3233498048,17.3958471598
 04/22  07:00:00,1119.47347545,96.5101564645,534.805259492,0.0,109.682768182,220.96816451,583.210191349,532.018380505,42.4850247072,8.70678613658
 04/22  08:00:00,1117.06145129,96.5093914044,521.408129243,0.0,109.682768182,220.96816451,529.349161114,455.222676393,56.6466996096,17.479785111
 04/22  09:00:00,1221.33383015,97.6268647013,516.938723862,0.0,131.945524568,266.955817592,493.211163023,424.400881343,42.4850247072,26.3252569723
 04/22  10:00:00,1248.26896405,97.7116837831,537.663007301,0.0,131.945524568,274.45309292,520.195675579,422.954473383,70.808374512,26.4328276834
 04/22  11:00:00,1264.31970393,97.7699818597,553.341706538,0.0,131.945524568,274.45309292,518.898475996,421.660599923,70.808374512,26.4295015616
 04/22  12:00:00,1233.21387654,97.868860816,554.665099857,0.0,131.945524568,274.45309292,510.409604568,413.175425987,70.808374512,26.4258040691
 04/22  13:00:00,1207.19993028,98.072503266,534.77440875,0.0,131.945524568,266.955817592,475.967517929,392.893308128,56.6466996096,26.4275101915
 04/22  14:00:00,1193.01093225,98.185071797,519.474866366,0.0,131.945524568,266.955817592,449.448399024,371.735240273,42.4850247072,35.2281340437
 04/22  15:00:00,1107.22234293,96.2167197752,511.814701872,0.0,109.682768182,212.545889182,363.238938874,280.167082241,56.6466996096,26.4251570234
 04/22  16:00:00,1104.03657836,96.2167197752,500.927033917,0.0,109.682768182,220.04316451,376.913211044,265.516684685,84.9700494144,26.4264769454
 04/22  17:00:00,1052.6991884,96.2167197752,492.996403827,0.0,109.682768182,220.04316451,359.799768362,257.286990359,84.9700494144,17.5427285883
 04/22  18:00:00,1010.0713293,96.2167197752,489.769848046,0.0,100.150657288,199.110933808,394.440527378,292.076289743,84.9700494144,17.394188221
 04/22  19:00:00,1014.5419224,96.2167197752,492.972295879,0.0,100.150657288,191.61365848,386.059890185,320.707332407,56.6466996096,8.70585816853
 04/22  20:00:00,921.076806792,96.2167197752,501.77146124,0.0,55.6251445156,124.558693486,450.880122176,376.836926879,56.6466996096,17.3964956873
 04/22  21:00:00,931.108276897,96.2167197752,512.561442672,0.0,55.6251445156,124.558693486,437.224089881,386.032664989,42.4850247072,8.70640018503
 04/22  22:00:00,925.852083032,96.2167197752,517.854894294,0.0,46.0930336215,124.558693486,449.697997099,403.978782845,28.3233498048,17.3958644491
 04/22  23:00:00,933.871055902,96.2167197752,525.391009776,0.0,46.0930336215,124.558693486,434.407596568,411.539138511,14.1616749024,8.70678315461
 04/22  24:00:00,923.661526826,96.2167197752,528.001360767,0.0,46.0930336215,113.312780494,439.861691215,416.802863711,5.66466996096,17.3941575425
 04/23  01:00:00,914.847658159,96.2167197752,530.305349522,0.0,34.9616554283,113.312780494,435.044008237,420.672351428,5.66466996096,8.70698684818
 04/23  02:00:00,924.728170357,96.2167197752,540.926167903,0.0,34.9616554283,113.312780494,450.059446521,427.000601646,5.66466996096,17.3941749144
 04/23  03:00:00,925.561719047,96.2167197752,541.893773542,0.0,34.9616554283,113.312780494,444.670236859,430.298359943,5.66466996096,8.70720695471
 04/23  04:00:00,929.224101216,96.2167197752,534.905457961,0.0,44.4937663224,113.312780494,440.607813292,417.548364594,5.66466996096,17.394778737
 04/23  05:00:00,931.241701249,96.2167197752,537.162404617,0.0,44.4937663224,113.312780494,449.118985509,417.563848043,14.1616749024,17.3934625642
 04/23  06:00:00,997.779345233,96.2167197752,542.542717942,0.0,54.0258772165,176.889270242,395.675361449,358.645145073,28.3233498048,8.70686657105
 04/23  07:00:00,1003.00726309,96.2167197752,544.466485556,0.0,54.0258772165,184.38654557,412.769599662,352.890443859,42.4850247072,17.394131096
 04/23  08:00:00,1082.38683246,96.2167197752,544.389715505,0.0,65.1572554096,220.04316451,416.167005208,342.057361922,56.6466996096,17.4629436762
 04/23  09:00:00,1087.28516796,96.2167197752,557.544390102,0.0,65.1572554096,212.545889182,403.693767066,343.669477527,42.4850247072,17.5392648324
 04/23  10:00:00,1095.30209978,96.2167197752,558.167244452,0.0,65.1572554096,220.04316451,440.006675184,342.795093356,70.808374512,26.4032073159
 04/23  11:00:00,1083.02328396,96.2167197752,544.031342041,0.0,65.1572554096,220.04316451,424.282931941,327.07173342,70.808374512,26.4028240095
 04/23  12:00:00,1073.68244239,96.2167197752,535.263319402,0.0,65.1572554096,220.04316451,413.174677395,315.963939433,70.808374512,26.4023634502
 04/23  13:00:00,1063.76882046,96.2167197752,532.594510119,0.0,65.1572554096,212.545889182,393.186685757,310.138087251,56.6466996096,26.4018988961
 04/23  14:00:00,1061.78917359,96.2167197752,530.470216419,0.0,65.1572554096,212.545889182,380.412135153,311.522774509,42.4850247072,26.4043359368
 04/23  15:00:00,1054.21233341,96.2167197752,522.326462451,0.0,65.1572554096,212.545889182,390.087607113,307.034783408,56.6466996096,26.4061240949
 04/23  16:00:00,1016.29133862,96.2167197752,508.709310229,0.0,65.1572554096,220.04316451,405.809495693,294.433801173,84.9700494144,26.405645105
 04/23  17:00:00,964.653493641,96.2167197752,503.422913053,0.0,54.0258772165,184.38654557,398.007551105,295.502300357,84.9700494144,17.5352013342
 04/23  18:00:00,934.85335393,96.2167197752,504.066028947,0.0,44.4937663224,163.454314868,432.620658416,330.256520773,84.9700494144,17.394088229
 04/23  19:00:00,942.229654199,96.2167197752,510.873755771,0.0,44.4937663224,155.95703954,414.114873477,348.760973651,56.6466996096,8.70720021712
 04/23  20:00:00,926.417651086,96.2167197752,519.441604439,0.0,44.4937663224,124.558693486,467.172478,393.13099621,56.6466996096,17.3947821797
 04/23  21:00:00,926.835160879,96.2167197752,520.348861621,0.0,44.4937663224,124.558693486,459.811508021,399.933012248,42.4850247072,17.393471066
 04/23  22:00:00,929.559318933,96.2167197752,534.100772817,0.0,34.9616554283,124.558693486,458.374270206,421.344048864,28.3233498048,8.70687153735
 04/23  23:00:00,942.254436944,96.2167197752,546.508382206,0.0,34.9616554283,124.558693486,466.026998005,434.471182135,14.1616749024,17.3941409675
 04/23  24:00:00,929.341393807,96.2167197752,545.961306163,0.0,34.9616554283,113.312780494,453.66007947,439.288184006,5.66466996096,8.70722550278
 04/24  01:00:00,939.422616771,96.2167197752,544.842359183,0.0,46.0930336215,113.312780494,464.643524194,441.584496697,5.66466996096,17.3943575356
 04/24  02:00:00,937.22404465,96.2167197752,542.498002215,0.0,46.0930336215,113.312780494,456.167170999,441.795280472,5.66466996096,8.70722056605
 04/24  03:00:00,936.010755382,96.2167197752,541.204526889,0.0,46.0930336215,113.312780494,466.831932246,443.775216086,5.66466996096,17.3920461989
 04/24  04:00:00,1025.28616356,96.2167197752,539.95724698,0.0,100.150657288,148.969399434,436.597904208,422.225751355,5.66466996096,8.70748289146
 04/24  05:00:00,1020.27703822,96.2167197752,532.971575999,0.0,100.150657288,149.894399434,793.211266707,761.654862848,14.1616749024,17.3947289565
 04/24  06:00:00,1237.71271068,96.454895737,532.806860274,0.0,176.471037341,302.612436532,528.131784055,491.100659878,28.3233498048,8.70777437232
 04/24  07:00:00,1352.55410906,96.7444444275,527.527293019,0.0,243.2593065,310.10971186,508.06411475,439.272722153,42.4850247072,26.3063678901
 04/24  08:00:00,1384.80094524,97.0368611489,517.605226403,0.0,243.2593065,310.10971186,495.32074811,412.243077397,56.6466996096,26.4309711035
 04/24  09:00:00,1406.65132062,97.5275250732,504.897555424,0.0,243.2593065,302.612436532,451.420130843,382.414163186,42.4850247072,26.5209429497
 04/24  10:00:00,1404.58460313,97.9798658476,495.680155433,0.0,243.2593065,310.10971186,459.430521017,346.977944772,70.808374512,41.6442017333
 04/24  11:00:00,1396.00499664,98.3966818266,486.799262532,0.0,243.2593065,310.10971186,432.102256209,322.868978279,70.808374512,38.4249034185
 04/24  12:00:00,1348.13606589,98.8348105242,481.164460542,0.0,243.2593065,310.10971186,416.35944893,310.116983107,70.808374512,35.4340913116
 04/24  13:00:00,1382.66852918,99.4102713029,481.768807653,0.0,243.2593065,302.612436532,397.731259094,305.473926142,56.6466996096,35.6106333418
 04/24  14:00:00,1385.01186387,100.499498516,482.823813503,0.0,243.2593065,302.612436532,377.603362394,299.564870535,42.4850247072,35.553467152
 04/24  15:00:00,1385.74006515,101.854644917,482.261667771,0.0,243.2593065,302.612436532,382.766009443,290.629139114,56.6466996096,35.490170719
 04/24  16:00:00,1392.68133174,102.98678224,481.620985401,0.0,243.2593065,310.10971186,396.436519067,284.97467112,84.9700494144,26.491798533
 04/24  17:00:00,1392.74418596,103.940244204,480.83495972,0.0,243.2593065,310.10971186,392.024029131,280.821085517,84.9700494144,26.2328941994
 04/24  18:00:00,1135.54673334,96.2167197752,495.141377217,0.0,166.938926447,199.110933808,385.412585284,291.711938794,84.9700494144,8.73059707505
 04/24  19:00:00,1156.79801584,96.2167197752,515.176558,0.0,166.938926447,191.61365848,388.35140066,314.265335122,56.6466996096,17.4393659283
 04/24  20:00:00,1040.46778194,96.2167197752,525.352673134,0.0,100.150657288,124.558693486,441.68001164,367.594428054,56.6466996096,17.4388839763
 04/24  21:00:00,1000.8135457,96.2167197752,525.261528329,0.0,100.150657288,124.558693486,435.802175486,375.918604119,42.4850247072,17.3985466597
 04/24  22:00:00,933.829274731,96.2167197752,526.037116294,0.0,46.0930336215,124.558693486,431.339288442,394.309090913,28.3233498048,8.70684772337
 04/24  23:00:00,935.258223383,96.2167197752,526.709773694,0.0,46.0930336215,124.558693486,431.43154162,399.875855595,14.1616749024,17.3940111219
 04/24  24:00:00,923.052572378,96.2167197752,526.922858332,0.0,46.0930336215,113.312780494,418.513010103,404.141205184,5.66466996096,8.70713495757
 04/25  01:00:00,923.585429872,96.2167197752,527.547507175,0.0,46.0930336215,113.312780494,431.439131986,408.382948717,5.66466996096,17.3915133088
 04/25  02:00:00,924.852795752,96.2167197752,528.946770492,0.0,46.0930336215,113.312780494,427.467814607,413.096077197,5.66466996096,8.70706744852
 04/25  03:00:00,928.620051349,96.2167197752,533.003444582,0.0,46.0930336215,113.312780494,440.935264564,417.878937276,5.66466996096,17.3916573264
 04/25  04:00:00,1028.08851027,96.2167197752,539.43145726,0.0,100.150657288,148.969399434,416.838801324,402.466868379,5.66466996096,8.70726298408
 04/25  05:00:00,1030.1946821,96.3737594262,540.934485983,0.0,100.150657288,149.894399434,607.296184349,575.740303672,14.1616749024,17.3942057747
 04/25  06:00:00,1244.20770794,97.839053809,537.146331454,0.0,176.471037341,302.612436532,455.061200715,418.030367022,28.3233498048,8.70748388803
 04/25  07:00:00,1360.26988028,99.0112716193,533.631760394,0.0,243.2593065,310.10971186,447.202259121,378.412674527,42.4850247072,26.3045598869
 04/25  08:00:00,1396.7688923,99.6164113002,528.00258523,0.0,243.2593065,310.10971186,447.403681458,364.328393568,56.6466996096,26.4285882802
 04/25  09:00:00,1424.34755504,100.302166248,521.181720531,0.0,243.2593065,302.612436532,425.861334456,356.854248198,42.4850247072,26.5220615511
 04/25  10:00:00,1428.50959321,101.04808301,516.882131849,0.0,243.2593065,310.10971186,455.489189993,349.117608376,70.808374512,35.5632071047
 04/25  11:00:00,1429.55615047,101.730320453,516.17585381,0.0,243.2593065,310.10971186,458.446579603,343.125852013,70.808374512,44.5123530781
 04/25  12:00:00,1387.12444122,102.390200721,514.782076035,0.0,243.2593065,310.10971186,444.857791557,338.620466329,70.808374512,35.4289507161
 04/25  13:00:00,1419.94913284,103.058565217,513.526888728,0.0,243.2593065,302.612436532,426.562891773,334.311950176,56.6466996096,35.6042419879
 04/25  14:00:00,1441.49418697,103.63810194,536.248740617,0.0,243.2593065,302.612436532,416.563568477,338.531658206,42.4850247072,35.5468855638
 04/25  15:00:00,1441.27465829,104.21158622,535.791663674,0.0,243.2593065,302.612436532,427.675565234,335.545190029,56.6466996096,35.4836755958
 04/25  16:00:00,1444.87174779,104.721573944,532.091347526,0.0,243.2593065,310.10971186,445.362281057,333.905190551,84.9700494144,26.4870410917
 04/25  17:00:00,1446.3141637,105.259770145,533.112878166,0.0,243.2593065,310.10971186,438.629082292,336.164610311,84.9700494144,17.4944225666
 04/25  18:00:00,1187.32082951,96.2167197752,549.187568673,0.0,166.938926447,199.110933808,437.44694194,335.036780573,84.9700494144,17.4401119528
 04/25  19:00:00,1189.20828313,96.2167197752,550.753435864,0.0,166.938926447,191.61365848,418.072825239,343.989233518,56.6466996096,17.4368921114
 04/25  20:00:00,1069.57296282,96.2167197752,557.659590653,0.0,100.150657288,124.558693486,463.150483233,389.064293662,56.6466996096,17.439489961
 04/25  21:00:00,1034.92188846,96.2167197752,562.703258402,0.0,100.150657288,124.558693486,450.171194316,398.97741685,42.4850247072,8.70875275879
 04/25  22:00:00,974.227482803,96.2167197752,569.586764098,0.0,46.0930336215,124.558693486,465.555349205,419.839178711,28.3233498048,17.3928206893
 04/25  23:00:00,985.751774332,96.2167197752,580.952942204,0.0,46.0930336215,124.558693486,452.744936304,429.876768064,14.1616749024,8.70649333673
 04/25  24:00:00,978.498154494,96.2167197752,586.470219135,0.0,46.0930336215,113.312780494,459.781871363,436.723846627,5.66466996096,17.3933547756
 04/26  01:00:00,985.062828346,96.2167197752,593.554345113,0.0,46.0930336215,113.312780494,460.035290007,441.19826505,5.66466996096,13.1723549959
 04/26  02:00:00,988.761554411,96.2167197752,597.640538208,0.0,46.0930336215,113.312780494,462.798288887,444.20960034,5.66466996096,12.9240185856
 04/26  03:00:00,994.420914862,96.2167197752,603.826269977,0.0,46.0930336215,113.312780494,471.008128744,447.952071789,5.66466996096,17.3913869938
 04/26  04:00:00,1096.01895036,96.2167197752,616.291482095,0.0,100.150657288,148.969399434,446.634403428,432.264010393,5.66466996096,8.70572307429
 04/26  05:00:00,1091.6740289,96.6071857146,610.919982781,0.0,100.150657288,149.894399434,648.848527967,617.29517888,14.1616749024,17.3916741848
 04/26  06:00:00,1306.06755889,98.6912257692,606.113298813,0.0,176.471037341,302.612436532,488.261852562,451.232626686,28.3233498048,8.70587607107
 04/26  07:00:00,1421.12392933,100.446145664,599.335786475,0.0,243.2593065,310.10971186,466.235985835,397.447819158,42.4850247072,26.3031419699
 04/26  08:00:00,1449.56002754,101.129633547,585.140618299,0.0,243.2593065,310.10971186,452.195476364,369.120897834,56.6466996096,26.4278789202
 04/26  09:00:00,1480.66084504,101.623309676,582.555537479,0.0,243.2593065,302.612436532,426.297202399,357.288675326,42.4850247072,26.5235023655
 04/26  10:00:00,1479.06829731,102.140298914,572.669074669,0.0,243.2593065,310.10971186,451.429204764,345.068393928,70.808374512,35.5524363248
 04/26  11:00:00,1472.82891832,102.852019353,564.143409152,0.0,243.2593065,310.10971186,454.202233197,338.868691093,70.808374512,44.5251675912
 04/26  12:00:00,1426.69693415,103.940792039,558.335526532,0.0,243.2593065,310.10971186,429.132244045,331.73445706,70.808374512,26.5894124727
 04/26  13:00:00,1455.2258289,105.075052687,551.849125044,0.0,243.2593065,302.612436532,424.699933738,323.534560869,56.6466996096,44.5186732601
 04/26  14:00:00,1454.19251249,106.593292876,549.09388416,0.0,243.2593065,302.612436532,392.648286502,314.628669178,42.4850247072,35.5345926168
 04/26  15:00:00,1450.82624938,108.524856504,543.669532422,0.0,243.2593065,302.612436532,392.920763554,300.802358772,56.6466996096,35.4717051723
 04/26  16:00:00,1458.2072487,110.068088001,542.880300244,0.0,243.2593065,310.10971186,404.403928973,292.944454118,84.9700494144,26.4894254404
 04/26  17:00:00,1459.86071105,111.369056974,543.531129918,0.0,243.2593065,310.10971186,391.650536253,289.187102226,84.9700494144,17.4933846132
 04/26  18:00:00,1209.828621,96.2167197752,575.261026354,0.0,166.938926447,199.110933808,397.432740858,295.022285445,84.9700494144,17.4404059991
 04/26  19:00:00,1224.58172173,96.2167197752,589.556376093,0.0,166.938926447,191.61365848,394.217449472,320.132828576,56.6466996096,17.4379212863
 04/26  20:00:00,1103.77793445,96.2167197752,595.358236366,0.0,100.150657288,124.558693486,446.666816748,372.584573035,56.6466996096,17.4355441034
 04/26  21:00:00,1065.69327251,96.2167197752,596.74847454,0.0,100.150657288,124.558693486,435.382321753,384.188478031,42.4850247072,8.7088190152
 04/26  22:00:00,1001.87495407,96.2167197752,600.601423287,0.0,46.0930336215,124.558693486,450.357084058,404.640986625,28.3233498048,17.3927476277
 04/26  23:00:00,1001.39520283,96.2167197752,599.0407575,0.0,46.0930336215,124.558693486,434.530698875,411.662594946,14.1616749024,8.70642902635
 04/26  24:00:00,989.388014973,96.2167197752,599.266331036,0.0,46.0930336215,113.312780494,440.135270449,417.078750151,5.66466996096,17.3918503378
 04/27  01:00:00,1002.26682501,96.2167197752,613.024429052,0.0,46.0930336215,113.312780494,437.249645912,422.878635689,5.66466996096,8.70634026206
 04/27  02:00:00,996.818105513,96.2167197752,604.478843668,0.0,46.0930336215,113.312780494,449.614079684,426.559399355,5.66466996096,17.3900103673
 04/27  03:00:00,989.651968524,96.2167197752,599.01243185,0.0,46.0930336215,113.312780494,447.224980253,432.853984298,5.66466996096,8.70632599418
 04/27  04:00:00,1069.62813794,96.2167197752,591.974686179,0.0,100.150657288,148.969399434,442.475863651,419.421100209,5.66466996096,17.3900934808
 04/27  05:00:00,1066.1122713,96.8172520638,586.838030843,0.0,100.150657288,149.894399434,592.45468487,569.586600368,14.1616749024,8.70640959909
 04/27  06:00:00,1281.59739956,99.4291619736,582.258236567,0.0,176.471037341,302.612436532,476.20068792,430.485645888,28.3233498048,17.3916922269
 04/27  07:00:00,1409.5169577,101.262282898,587.965614407,0.0,243.2593065,310.10971186,437.320380111,377.2940793,42.4850247072,17.5412761037
 04/27  08:00:00,1442.67104164,101.910887734,577.954593077,0.0,243.2593065,310.10971186,433.275105589,350.205710496,56.6466996096,26.4226954836
 04/27  09:00:00,1465.80450799,102.439090875,565.688206873,0.0,243.2593065,302.612436532,414.905553825,337.067827228,42.4850247072,35.3527018898
 04/27  10:00:00,1468.74748583,103.341082327,557.177117962,0.0,243.2593065,310.10971186,434.873403912,328.528628099,70.808374512,35.5364013015
 04/27  11:00:00,1472.61551523,104.480937692,546.933793409,0.0,243.2593065,310.10971186,431.980800826,325.567047664,70.808374512,35.6053786504
 04/27  12:00:00,1433.37676445,105.594394534,540.699507951,0.0,243.2593065,310.10971186,427.525780618,321.286123984,70.808374512,35.4312821222
 04/27  13:00:00,1468.83698074,106.746793197,536.003721216,0.0,243.2593065,302.612436532,407.576364018,315.323698368,56.6466996096,35.6059660403
 04/27  14:00:00,1457.83401524,108.382727125,531.374902549,0.0,243.2593065,302.612436532,382.861502581,304.82845455,42.4850247072,35.5480233239
 04/27  15:00:00,1446.61252712,110.205182545,531.522502416,0.0,243.2593065,302.612436532,383.026540356,290.896214007,56.6466996096,35.4836267396
 04/27  16:00:00,1452.04518331,111.784175318,533.579559701,0.0,243.2593065,310.10971186,393.42300594,281.971630231,84.9700494144,26.4813262949
 04/27  17:00:00,1455.66693769,112.837870256,535.073664047,0.0,243.2593065,310.10971186,391.890248594,280.693485878,84.9700494144,26.2267133011
 04/27  18:00:00,1208.74598262,96.2167197752,564.123366193,0.0,166.938926447,199.110933808,384.079251878,290.382382564,84.9700494144,8.72681989897
 04/27  19:00:00,1227.51392554,96.2167197752,573.028535156,0.0,166.938926447,191.61365848,387.97534237,313.890699042,56.6466996096,17.4379437185
 04/27  20:00:00,1102.88105001,96.2167197752,586.640420409,0.0,100.150657288,124.558693486,442.437909129,368.354069736,56.6466996096,17.4371397834
 04/27  21:00:00,1069.90163152,96.2167197752,598.298784083,0.0,100.150657288,124.558693486,442.409700206,382.527687439,42.4850247072,17.3969880589
 04/27  22:00:00,999.519375573,96.2167197752,598.464568661,0.0,46.0930336215,124.558693486,442.19186159,405.16251398,28.3233498048,8.70599780516
 04/27  23:00:00,998.850151242,96.2167197752,598.19575916,0.0,46.0930336215,124.558693486,444.275415756,412.721636855,14.1616749024,17.3921039981
 04/27  24:00:00,989.177796211,96.2167197752,600.291294916,0.0,46.0930336215,113.312780494,431.788065498,417.417314443,5.66466996096,8.70608109389
 04/28  01:00:00,990.62189685,96.2167197752,598.275579637,0.0,46.0930336215,113.312780494,446.284630891,423.231448651,5.66466996096,17.3885122798
 04/28  02:00:00,986.556813996,96.2167197752,594.008833396,0.0,46.0930336215,113.312780494,443.911681147,429.541205336,5.66466996096,8.70580584942
 04/28  03:00:00,985.90160061,96.2167197752,590.812596478,0.0,46.0930336215,113.312780494,456.727632402,433.673959716,5.66466996096,17.3890027256
 04/28  04:00:00,1073.54339705,96.2167197752,588.370329279,0.0,100.150657288,148.969399434,433.278864666,418.908401106,5.66466996096,8.70579359866
 04/28  05:00:00,1071.14384447,97.0090431913,585.799296805,0.0,100.150657288,149.894399434,601.010898738,569.457709743,14.1616749024,17.391514093
 04/28  06:00:00,1288.08494731,99.7041056439,585.493489011,0.0,176.471037341,302.612436532,465.572248669,428.543086583,28.3233498048,8.70581228104
 04/28  07:00:00,1407.69652504,101.549402822,581.977919901,0.0,243.2593065,310.10971186,444.475044617,375.688912457,42.4850247072,26.3011074534
 04/28  08:00:00,1436.64701062,102.353929456,568.467065547,0.0,243.2593065,310.10971186,432.713847257,349.642496206,56.6466996096,26.424651441
 04/28  09:00:00,1456.70192059,103.142481943,556.825165456,0.0,243.2593065,302.612436532,403.976612097,334.972309969,42.4850247072,26.5192774209
 04/28  10:00:00,1458.10695729,104.100570368,549.227613983,0.0,243.2593065,310.10971186,430.620591512,324.26750027,70.808374512,35.5447167302
 04/28  11:00:00,1457.15406065,105.230928108,545.644007041,0.0,243.2593065,310.10971186,436.359112062,321.036654546,70.808374512,44.5140830031
 04/28  12:00:00,1409.58238785,106.391222751,538.272242135,0.0,243.2593065,310.10971186,412.450418229,315.059174064,70.808374512,26.5828696525
 04/28  13:00:00,1442.69351941,107.583030591,536.676303648,0.0,243.2593065,302.612436532,407.608267724,310.088474631,56.6466996096,40.8730934829
 04/28  14:00:00,1441.97893928,109.273487621,534.244802102,0.0,243.2593065,302.612436532,382.866783851,301.222553933,42.4850247072,39.1592052111
 04/28  15:00:00,1439.18261114,111.14667271,529.399272175,0.0,243.2593065,302.612436532,370.85060172,287.595600788,56.6466996096,26.6083013229
 04/28  16:00:00,1444.55091386,112.656845739,526.431880585,0.0,243.2593065,310.10971186,400.593809391,280.319467581,84.9700494144,35.3042923954
 04/28  17:00:00,1444.89740257,112.764601985,526.918926673,0.0,243.2593065,310.10971186,394.976655735,292.513636646,84.9700494144,17.492969675
 04/28  18:00:00,1192.45827949,96.2167197752,557.583945003,0.0,166.938926447,199.110933808,402.134024062,299.727422582,84.9700494144,17.4365520657
 04/28  19:00:00,1205.41603974,96.2167197752,570.693246457,0.0,166.938926447,191.61365848,391.501805224,317.42120511,56.6466996096,17.433900504
 04/28  20:00:00,1085.88626506,96.2167197752,577.616037152,0.0,100.150657288,124.558693486,430.74976701,365.373928337,56.6466996096,8.72913906353
 04/28  21:00:00,1050.93436815,96.2167197752,582.307811861,0.0,100.150657288,124.558693486,436.042476712,376.162323309,42.4850247072,17.3951286951
 04/28  22:00:00,988.05256536,96.2167197752,586.857504421,0.0,46.0930336215,124.558693486,433.736064754,396.707625608,28.3233498048,8.70508934115
 04/28  23:00:00,990.619785376,96.2167197752,588.70613146,0.0,46.0930336215,124.558693486,434.993042593,403.441100885,14.1616749024,17.3902668054
 04/28  24:00:00,979.12492549,96.2167197752,589.734750495,0.0,46.0930336215,113.312780494,423.437407982,409.067622997,5.66466996096,8.70511502327
 04/29  01:00:00,982.302215229,96.2167197752,593.128038706,0.0,46.0930336215,113.312780494,437.463364117,414.408759216,5.66466996096,17.3899349401
 04/29  02:00:00,985.866304601,96.2167197752,596.896241537,0.0,46.0930336215,113.312780494,434.187598121,419.818138742,5.66466996096,8.70478941784
 04/29  03:00:00,985.611841421,96.2167197752,596.645908652,0.0,46.0930336215,113.312780494,445.970072171,422.915861981,5.66466996096,17.3895402296
 04/29  04:00:00,1000.45910856,96.2167197752,601.367616885,0.0,55.6251445156,113.312780494,430.709368991,416.340000041,5.66466996096,8.70469898899
 04/29  05:00:00,1006.75596577,96.2167197752,607.834653549,0.0,55.6251445156,113.312780494,451.585000011,420.033910555,14.1616749024,17.3894145533
 04/29  06:00:00,1068.59609957,96.2167197752,608.05902191,0.0,65.1572554096,176.889270242,395.006142597,357.978150809,28.3233498048,8.70464198368
 04/29  07:00:00,1169.04257635,96.7200944107,589.291191657,0.0,109.682768182,220.96816451,535.556137366,475.682646231,42.4850247072,17.3884664277
 04/29  08:00:00,1157.99693217,96.8558181252,566.343157133,0.0,109.682768182,220.96816451,491.265321341,417.145397498,56.6466996096,17.4732242337
 04/29  09:00:00,1248.10485888,98.2139472243,546.177514721,0.0,131.945524568,266.955817592,439.678873403,376.373445832,42.4850247072,20.8204028638
 04/29  10:00:00,1251.21898402,98.3878101399,541.158930111,0.0,131.945524568,274.45309292,459.428358691,356.695397477,70.808374512,31.9245867026
 04/29  11:00:00,1263.72529861,98.4880583314,553.488027984,0.0,131.945524568,274.45309292,449.116728084,351.892377537,70.808374512,26.4159760351
 04/29  12:00:00,1232.410875,98.5865257447,554.555285752,0.0,131.945524568,274.45309292,444.117029478,346.897536784,70.808374512,26.4111181818
 04/29  13:00:00,1215.99139866,98.6547761613,544.824660262,0.0,131.945524568,266.955817592,420.374780213,337.316697566,56.6466996096,26.4113830369
 04/29  14:00:00,1216.86473613,98.6416402867,545.576457066,0.0,131.945524568,266.955817592,404.242663175,335.34693077,42.4850247072,26.4107076976
 04/29  15:00:00,1145.86157808,96.2167197752,554.156826658,0.0,109.682768182,212.545889182,357.081201184,274.023332788,56.6466996096,26.4111687866
 04/29  16:00:00,1154.61165098,96.2167197752,555.745786973,0.0,109.682768182,220.04316451,384.92957173,273.548446303,84.9700494144,26.4110760118
 04/29  17:00:00,1114.97493324,96.2167197752,558.690563901,0.0,109.682768182,220.04316451,386.306174408,283.798211239,84.9700494144,17.5379137548
 04/29  18:00:00,1078.39974802,96.2167197752,561.027768066,0.0,100.150657288,199.110933808,429.286079224,326.925614175,84.9700494144,17.3904156344
 04/29  19:00:00,1073.24568578,96.2167197752,553.967207958,0.0,100.150657288,191.61365848,405.11361804,339.761735047,56.6466996096,8.70518338364
 04/29  20:00:00,969.074222972,96.2167197752,553.255101824,0.0,55.6251445156,124.558693486,457.966000768,383.928921245,56.6466996096,17.3903799131
 04/29  21:00:00,970.242461221,96.2167197752,554.87962991,0.0,55.6251445156,124.558693486,440.982028569,389.79186763,42.4850247072,8.70513623197
 04/29  22:00:00,961.842580968,96.2167197752,556.66106366,0.0,46.0930336215,124.558693486,453.510969266,407.797356695,28.3233498048,17.390262766
 04/29  23:00:00,960.396463352,96.2167197752,553.982209252,0.0,46.0930336215,124.558693486,436.276642884,413.409888704,14.1616749024,8.70507927758
 04/29  24:00:00,948.497985916,96.2167197752,554.453584378,0.0,46.0930336215,113.312780494,442.302035471,419.247198213,5.66466996096,17.3901672966
 04/30  01:00:00,934.728449892,96.2167197752,551.683189085,0.0,34.9616554283,113.312780494,436.91473458,422.545279324,5.66466996096,8.70478529518
 04/30  02:00:00,927.856602578,96.2167197752,544.375809671,0.0,34.9616554283,113.312780494,446.262533549,423.208510137,5.66466996096,17.3893534513
